id,cd,emd
03636649/fa0a32c4326a42fef51f77a6d7299806,0.0039512794,0.0008463111
03636649/f7093dd024fd09fc7219d6d5c4afbaff,0.007011494,0.0031773644
03636649/f1cc6b6fa75bd67ff51f77a6d7299806,0.007554043,0.0027761084
03636649/bd234f132e160fad8f045e3f1e9c8518,0.0029672605,0.00089183694
03636649/544f2afb57934bbeffb8dd272bf2a810,0.010829554,0.0032365746
03636649/8581a3ae1f77319ac066b9622c005c53,0.004956731,0.0015142307
03636649/d47f0a026f66e2f24b3c42e318f3affc,0.005769548,0.0025198217
03636649/44820a27f86f13e7e420612cf7bb547c,0.0054041,0.0015897349
03636649/caeabb766b3b9c67d3c1dc91e223304c,0.010082774,0.004251781
03636649/aad5c7256a7c6ba92a4d67a8ec314d2a,0.003921681,0.0009533417
03636649/5ec6c52d6d5dbbddded4c23d05709216,0.01467965,0.0032115253
03636649/d21f149ace9ed2ffa3714990138052c2,0.0051367544,0.0015989307
03636649/5a4248187b0cce798aaae3d020f5ddf8,0.0055846153,0.0021794694
03636649/5128cdc2e7001b0fd8740cddcdf4464c,0.011860695,0.0041624242
03636649/3469cdf83a3cba1f35836c728d324152,0.0030354287,0.000980227
03636649/6e268cddf895c20ffcb8d8c6d4df8143,0.005794878,0.0021559505
03636649/90d70f0a6b1cf72d79f0be73913de469,0.0072173974,0.0033814935
03636649/14656fe47266b0eb88e7662971dc736f,0.0051136864,0.0032160436
03636649/64fe64c30ac05282443f70ad172f4dd5,0.0060182204,0.0026481631
03636649/9dad7ce60aa168d72cd2160e449d45ae,0.0046828827,0.001720669
03636649/5e6abfc7d93fa5f1dc0efee4b442070,0.0069725807,0.002270509
03636649/7d097f4b38f0a8a65b6c7da997b0e5e3,0.0058414657,0.0018437322
03636649/369555d5aca3e7e65a31d91ec836a511,0.0061766803,0.0012968051
03636649/d438e1e1b540a30b1f329c416dca6157,0.0067021484,0.0013340275
03636649/aad04909cf72df68bd038489dd82490c,0.009527589,0.0026962636
03636649/3d26aa294ad1cabcfcb8d8c6d4df8143,0.0043390356,0.002970505
03636649/ced76fc046191db3fe5c8ffd0f5eba47,0.0052163946,0.0020352702
03636649/169d73f18f7b17bb4a6ecce2eeb45768,0.010515569,0.0050163064
03636649/61555024958cb5efe4e7668ba612f00,0.0051599154,0.0013979338
03636649/fe200902555dd8c89f2349486c570dd4,0.0042961556,0.0016494951
03636649/e7ffebf4dd9176542cd2160e449d45ae,0.0036170017,0.0010020434
03636649/a500dac5ab226476b9445129e5607c02,0.012461423,0.004101649
03636649/ecf9ea749680ae432d9c07d3b9171829,0.005864416,0.0016317503
02958343/e011a97bdaf8aac4bbb53e58fdcb6353,0.008141909,0.0039647887
02958343/29487596941c12dd99f6b4f86609dd6a,0.0090987105,0.0046842387
02958343/5b1c430ced749ac3897e805df74453bf,0.007986192,0.0034505758
02958343/bacb79a145897ed532daccb6e3ab4c7,0.008489821,0.003676344
02958343/90b899c4c7aa150ab927782fc69a1fbb,0.008959008,0.0027269917
02958343/b5a6e71a63189e53e8a3b392b986583,0.007219806,0.0034045198
02958343/4e3a0f69a63ee72426d1f3c517cdece5,0.008433649,0.0034697647
02958343/30776fb35aa99150ee3dd0c47654345b,0.008002918,0.003927339
02958343/749664b84396a880ab8ce16316ecf598,0.012230815,0.0072539025
02958343/f4822aa5b83b28cb35840786ceee5cd2,0.0075453273,0.0031082986
02958343/98bdce81ac602c76becf71e2e014ff6f,0.010301849,0.034284566
02958343/e1d2157def9f3ff469856ab03b318817,0.008892747,0.004190804
02958343/40fefeff52cee19372414b50cf5a981c,0.009515975,0.0039192582
02958343/1a56d596c77ad5936fa87a658faf1d26,0.00927582,0.0030857122
02958343/fa349620eeaef5596ca2b6e5474aad11,0.008638478,0.004269535
02958343/8b090b8ab3172dad2d7a27ffaafaaddb,0.010941185,0.0036863927
02958343/1963641a15916c03709ce7955adef61b,0.008623762,0.003940981
02958343/e999dfb757ddca4830e7f6cd6fb3f1b9,0.009546431,0.004046606
02958343/8577f3f82d5ce3ecc2fe329dd557eb52,0.009293173,0.004787798
02958343/328cd076003d1b05ef7b860bd772a37,0.0085533485,0.027241476
02958343/18aad9d102afbca57ba2273581c30cb,0.007829741,0.0026506495
02958343/948fe52f9f5948cf4ce28f0f1b509eda,0.0075356923,0.0038712819
02958343/3c059c7851eafc192a9eb0f146e94477,0.011268985,0.04631304
02958343/9a0365ab56ae57ffdf6ad3edb04a4bc5,0.008495605,0.0032721881
02958343/cd34d1a016a5c97e5b7d03c1aa2764f0,0.009172802,0.024710353
02958343/5f148a8b824ed7e72a9eb0f146e94477,0.008209369,0.003079885
02958343/1b81b5d355c76854a13b27d5e17f45de,0.007595627,0.0030835571
02958343/c693aadd8d1ad27dd536c1ebda275556,0.008481095,0.0026616377
02958343/c7bf88ef123ed4221694f51f0d69b70d,0.009335531,0.0018437519
02958343/14ab7a48f51bfe69597505fd7d99b613,0.007876885,0.0031339545
02958343/c210ee47efea83b9c2876b98c07c9251,0.007860853,0.0023189755
02958343/34b507c24d9eab7f7eaeab1f0c9120b7,0.009754481,0.003871376
02958343/d63904d90658195b7e9bee24ca944f5,0.009032224,0.0038076944
02958343/9eaafc3581357b05d52b599fafc842f,0.007668721,0.0027940639
02958343/eacd6b88c0a9d9fb84b1aa0ed7e58be1,0.008674992,0.003872808
02958343/817878baf71de5e3713566bcaeffe8b1,0.009951831,0.0046058493
02958343/c099c763ee6e485052470de2774d6099,0.00637796,0.001396935
02958343/34f6c3207eea51b62981dc6fe5a72097,0.010412892,0.0033781517
02958343/598f5748053b4023bbbe6da598bf8093,0.0074371593,0.0032301461
02958343/df1081dd18fa7bcd57d7020aed3513bb,0.008741853,0.0032472133
02958343/cedc65050061eae4fcbb9323f0bad63d,0.008086084,0.003408259
02958343/3d0308da43d52e3ef56f8ea3d9016e55,0.008251971,0.0024475222
02958343/de78fc3652596d3e9ceaa43540dc0e9a,0.0092498865,0.0044478695
02958343/12498dd65e8d65ac3b6f5204eb590354,0.009578103,0.005170929
02958343/607feedd534d9344b96244559b61fdc2,0.008438093,0.0036835584
02958343/e1d37310f0da90be8db6b792a14402eb,0.007845284,0.0035159735
02958343/cf32af5869fee4d34eb766e5a46fceab,0.0072164116,0.0030669826
02958343/fd51973ebdad26d1e3ccef60655d5f2d,0.0077506974,0.002863903
02958343/36455a05e2834eabbecf71e2e014ff6f,0.009726927,0.004875037
02958343/bd465877e3d5bdd1c2e8382c9582f1a0,0.008242839,0.0030911516
02958343/423a7a7d2cb277fb8132f697bf8139a4,0.008536065,0.003119255
02958343/65ccd33df41999496d6573f48a06281,0.008145275,0.002765075
02958343/d1bf2bf3302c0ec0e21186de41a0101,0.00691358,0.003547009
02958343/df672140efe7b8ca89e9a9eee39907f,0.008185472,0.0034927835
02958343/ef2406c5f2f280f366cdbd877f6ab1ad,0.0090228,0.004007801
02958343/7d7ace3866016bf6fef78228d4881428,0.00911748,0.0035367587
02958343/a2acbcd3b16e080f122181f48ecf7852,0.007836211,0.002933803
02958343/c887bed724f4a30c31d6c59225b395cb,0.008197586,0.0031170845
02958343/3e59d4cf6d27e606c3ca60fdb6f83ff,0.008863188,0.0026691733
02958343/e2c8d8442e3fd8845bf9d505bd197c2d,0.008280073,0.025221882
02958343/4cacb4895a5b2c672eaeb1f3ba51dddc,0.009412048,0.030885838
02958343/afa0436d9cb1b19ec8c241cb24f7e0ac,0.008738954,0.0038947372
02958343/7e7cc90bb7f265d2b3cf5236f651a8e6,0.007971649,0.003059032
02958343/3df6230b2382ec12473f10e6caaeca56,0.007774817,0.003493227
02958343/e1424abe7a021a69e4cd93d3859f6007,0.008080609,0.003717179
02958343/20a967d68b6d291512da0dbf3c68e847,0.008347608,0.028301045
02958343/5b04b836924fe955dab8f5f5224d1d8a,0.007069381,0.0031987382
02958343/a015b428cf628af3522dcdfaad316d22,0.008175854,0.003679657
02958343/eb5e956c2dbd44248bb11dbc05ffaa74,0.008299116,0.0032778708
02958343/173669aeeba92aaec4929b8bd41b8bc6,0.0099657765,0.033978652
02958343/6a2f939e549e3bbecbd583099e67e928,0.0089189485,0.004075451
02958343/30f96aa701d4e088becf71e2e014ff6f,0.0089406315,0.026602529
02958343/b9f28fa7c7181002d436d4e00775800d,0.010597737,0.004166177
02958343/92a4a6cf717d042ee194052f3f12cb2e,0.008254605,0.0028710922
02958343/64515d3ca4575eec7c8ce3bef5c2aa9,0.011698323,0.0059099793
02958343/d967be366b99ac00bac978d4dc005d3,0.008844094,0.0040059243
02958343/25656d25d2c1e4f1d92ba773197b51,0.0094860345,0.0036960808
02958343/1236ae59815ff2408e30bdcd3135786b,0.008978981,0.0027703168
02958343/24d7494c6b92c6e7c1bbb501b1d87871,0.009534611,0.0040191673
02958343/5523a6798194043146810e868f84ab51,0.0089954585,0.0038047736
02958343/3217e41f424ec403cfd1806414cca1fe,0.007908852,0.002932742
02958343/aca2dd26845bfa001269e76632f079ee,0.008036647,0.004205612
02958343/3ff887eaebf0bc7e9d2b99af43da16b3,0.00789963,0.0034686276
02958343/3a5df1c214322cd4a5f6e4975dafe8b5,0.006544239,0.0025837722
02958343/f1f78226ed08465f801b0db1d49ea10c,0.010404671,0.030886197
02958343/63dceacb54c3c170fc7fcf88dfdc47f1,0.009076424,0.0033658422
02958343/4e9a489d830e285b59139efcde1fedcb,0.011616499,0.053573415
02958343/20e2b3537a335557e8d8ad3bdef6aca2,0.007730472,0.003014
02958343/598a9101a7e1c0775527ebc0bc3c5c13,0.007791646,0.0028305813
02958343/963a4fdf819cc5ab3174b45571ecff3d,0.0096640885,0.0050446154
02958343/985082c9239527ed728fa2df514c65d4,0.009055878,0.003003894
02958343/1ebef900d0b077a0909e2381adbddb4b,0.007802117,0.002590834
02958343/703bd04475fc330d59139efcde1fedcb,0.008296282,0.0029997788
02958343/5c3fe4057ef12b6886ac29addefc0f11,0.0064207916,0.0018245874
02958343/96e3179460185d889130d420a26edb84,0.008690465,0.003502402
02958343/388307353ae44dd26436916a86a90ed7,0.007916218,0.0035723012
02958343/3b636848ed4202a093680c5a9a367b4a,0.009189005,0.003715605
02958343/e366113f8182a1f07d78cc65dbe486c0,0.011866195,0.006331807
02958343/5a7ac7612079d8def88b61e9125676b2,0.010224417,0.0041495073
02958343/c026a891489a955fbecf71e2e014ff6f,0.009323125,0.0033925865
02958343/6b9806cf8a7f2120dd141480e2c154d3,0.008783562,0.0045646084
02958343/650238554cb16926bda733a39f84326d,0.009235098,0.0026671975
02958343/9f5b070256c5073bedc556ac4add511f,0.00902791,0.031853937
02958343/46c9be90b3abc6a36b418c7d9fedcaa9,0.00769511,0.0037282489
02958343/16e54852d1d14c352c365ab601ec1d05,0.008048711,0.0025655665
02958343/6dd54c74003636f8b357f79e3da3faf9,0.008475277,0.030269805
02958343/d4d7d596cf08754e2dfac2620a0cf07b,0.006634524,0.0029665292
02958343/52a988b361f6cefd685753e73124c6e8,0.0077717337,0.0026890878
02958343/372ceb40210589f8f500cc506a763c18,0.008773079,0.0027839234
02958343/8daf786d1798cbb1fc262705c0432659,0.008280405,0.0036499437
02958343/83ac5aa38d1818134bf53c4f0d47c5b7,0.0085129365,0.0040565305
02958343/4cabd6d81c0a9e8c6436916a86a90ed7,0.008301581,0.0030092678
02958343/d92a10c4db3974e14e88eef43f41dc4,0.007869012,0.0018382543
02958343/5a78b875ab6690792f20449572a3a77c,0.008254655,0.0034716006
02958343/67a3dfa9fb2d1f2bbda733a39f84326d,0.007866625,0.002330815
02958343/83098846c82db490a00a2bd11cd80551,0.008332746,0.0035103022
02958343/21ffb9fa5bae1c583ce0d177711e253,0.008434005,0.0031473243
02958343/b296ce5623919b8d8db6b792a14402eb,0.008823166,0.004549406
02958343/659a89b2e6c27a0036b40d10223a7858,0.007711857,0.0031303065
02958343/bf39decbc563c0206b418c7d9fedcaa9,0.0095933145,0.0035637773
02958343/2ba7ea78b9b6e2a6b420256a03f575c0,0.007945377,0.018408006
02958343/faa4966b6ec2ecb7a0466428c12ec98a,0.008847528,0.020421255
02958343/79763b6b5eb6cfe8c805dfe4ca9f2fdb,0.007843685,0.0024874725
02958343/df2711b2c27ae190500ef87e65b70316,0.008859485,0.0025733165
02958343/bebfba98a5e97c6180360680c1602c7d,0.007982958,0.0032759192
02958343/2dbbd2bec94e4a7440eaf79934ff53b6,0.008893065,0.0251925
02958343/ff64fc33b5d8f866d4ad6f63f570d711,0.009555034,0.0030689358
02958343/e4a2b6a22f2e9262fb5c1b0f759e2bc1,0.013561407,0.01102483
02958343/9a58eccb0ab51d2fa790ab932daff416,0.008607259,0.02312839
02958343/dda10fc985eea0868c368040825ed335,0.00817696,0.003651356
02958343/b8cee2711b84bebb425b2c354eccabaf,0.008634404,0.002819477
02958343/3622a74cc97d887ac2c2c81e2232aa95,0.007695794,0.00301292
02958343/af0d0eebd57c8cdfaed1820f7f890326,0.008081171,0.002571372
02958343/ef8e257ca685d594473f10e6caaeca56,0.008660031,0.002936761
02958343/1f2d26228823865040afd70980e6f6de,0.008752316,0.0044553764
02958343/4ffcd9ac4e9e275b4a09828e3e3dc0c6,0.009754991,0.021352554
02958343/86c31c04c436f5932e877e82c90c24d,0.007226292,0.0027144356
02958343/5435eecbe962d5342ddac5978bf40ffe,0.00851903,0.0027790063
02958343/d6dab47acb946364f0cf9a4b3162f487,0.008349096,0.0026710148
02958343/2fcec17ab09a42782a9eb0f146e94477,0.007506238,0.0032597412
02958343/d28d00d6488ad1a78079d5a13e411210,0.008973734,0.004417901
02958343/48d5396927f7237bbecf71e2e014ff6f,0.009350987,0.003706223
02958343/35665606f965e5b77db3006b81b54c0a,0.008603186,0.003716208
02958343/a770a013fc1844951c4ba4758a592406,0.0071363933,0.0033031108
02958343/5ad845ccc1a5795ecc19d582c2bc11b6,0.010614585,0.04519726
02958343/aa691094af361fea4ce28f0f1b509eda,0.007965203,0.0033891138
02958343/8ab18d9a3f9cc8b272b08c8c70406c37,0.0079171825,0.002980774
02958343/88a476c48a4cb5e72d0c578824da8af5,0.009493382,0.0042214966
02958343/6666b682becbc72247a22ab426830dab,0.009000012,0.003473537
02958343/1b23106e1c447efc36c8c5d8a85eb4f9,0.0068957247,0.0029086752
02691156/e161df613fc808b0d7ec54df5db5828c,0.0036096666,0.0010868969
02691156/a097428376f298abd872dc56d048665c,0.004516807,0.046759613
02691156/16715d886ecf0a97ce2cec85ea6ae00d,0.00550864,0.0019716343
02691156/71a3888c2229715b694188e21796efaa,0.0047401786,0.0010376811
02691156/62ebb16b6b4ffd74df8fc3a07f996293,0.0050185034,0.0021690163
02691156/3a7e396786751f544c3a35cee92bb95b,0.0031001745,0.00080292637
02691156/23616b4d03c5bac61232236eecec447b,0.0039074924,0.00072825147
02691156/64211a5d22e8ffad7209009cfb89d4bd,0.0036834981,0.0013095296
02691156/e9df546c1e54af0733d72ae4e2c33411,0.007613213,0.0023465925
02691156/b5d0ae4f723bce81f119374ee5d5f944,0.003443881,0.00093208096
02691156/4ea714b785e24f0d9a6e43b878d5b335,0.0034143275,0.00096955174
02691156/b26d238e335c59b567b13a456b2224a6,0.005433638,0.0018102323
02691156/a9b808a446c498f475df24d58e852c90,0.005851011,0.0017180211
02691156/3b41c0837f22555871d03b466c72ce41,0.0041311216,0.0013684821
02691156/8ef4637cb349584420c6a28228acb628,0.011573496,0.0016758759
02691156/b46244d196a7f66635ae67400a94a6fe,0.005152745,0.0011728109
02691156/f7f69ecc4ff199ec5e9e2656aff7dd5b,0.003871628,0.0014918298
02691156/22ce6f6d1adb08d7bbf3143b1cb6076a,0.004047535,0.0009092227
02691156/ff13be97bdfa45f8254dc1d04198881,0.0031196238,0.0010390107
02691156/bd91c1eca592312048464d2edba1bcf0,0.0044408743,0.0011284585
02691156/515b1b36d9f7721a903a13c314c66013,0.00503416,0.0014594003
02691156/67d9607d84fb51435fc197bbabcd5bd,0.003406385,0.0010095503
02691156/f9a8c5ae39362284d538ebc793e748b2,0.0047142417,0.00090267404
02691156/617a3d4bb40402679c411d305417ef6c,0.0037052953,0.0014185759
02691156/195ca2eabbf7c735a8d66821ccb813fe,0.0038783795,0.0011751192
02691156/17874281e56ff0fbfca1f1143bb6bc17,0.0036535454,0.0012491529
02691156/2ef20ad4c579812571d03b466c72ce41,0.0041850572,0.0017291076
02691156/6a3028e1c7205b22ad6a38fcc21e6e9e,0.008270026,0.003427687
02691156/536e1640461854957a86454b5377c47f,0.009138957,0.0030132674
02691156/df25be12ae47d2517ef7776b3bf5815c,0.0042210976,0.0008174494
02691156/c1c341e597c01d3814a46d7ec44fc258,0.008793987,0.0026875595
02691156/31b201b7346e6cd15e9e2656aff7dd5b,0.003524867,0.0008650927
02691156/62fa636e217a3db25a70c4e5328e0b9f,0.003457352,0.0011536954
02691156/8bb827904cd9acd36c1cd53dbc9f7b8e,0.006348174,0.0034638653
02691156/d96f2b6990d0d79e247412be0e58d7d4,0.009263117,0.0046371957
02691156/5f73e503595094b783b772877a547745,0.005745454,0.0034426313
02691156/22944fabf8a9763f28132d87f74ffe13,0.0037842854,0.0010379158
02691156/a6aa2281ebfd822e9b2acbfd8323f804,0.0029283157,0.0007169127
02691156/9a84164528544d5690baeef8ba5b93e5,0.0032508827,0.0008693072
02691156/ee672fc1455b9fc43523242fdf9b75a7,0.0034282226,0.0010272855
02691156/758b67f9af18602715aa5b227c027ee0,0.0044801757,0.0015873362
02691156/6e5810d6fc96e4a7db73445864b72015,0.004077533,0.0012772618
02691156/eb2fbd46563e23635fc197bbabcd5bd,0.0034985743,0.0009368627
02691156/cc6041868bf2913312b981fe5abe4a07,0.004138507,0.0011895358
02691156/dcca40aae3eb0c8757bef59252fb18b5,0.005975683,0.0026741254
02691156/adeb5d68e8d65cc419ba010ddb4974fe,0.0033675102,0.00089468376
02691156/2e961e38a039f1bc67711f7c205c5b63,0.00631994,0.0017342314
02691156/49e21b81565a51e6493c5f51f14398c7,0.004727152,0.0012900921
02691156/5c9e30bf0691c04d4c3a35cee92bb95b,0.003461007,0.0010549251
02691156/b0f3f0f754c0129486faacd7b0ac262e,0.008167077,0.0016269276
02691156/cb55e0710b727bf62e36a049ed2b7f88,0.0063907574,0.002636412
02691156/58fadbeceb7e239724f575085333a65b,0.003404473,0.0009073731
02691156/f485dcbd466f217286774cad40dd456a,0.0049666553,0.0066357716
02691156/67eac921334c130c336fa8434b94be14,0.006659746,0.0036175598
02691156/3255eb4c8ad868b3b378822897b79a81,0.005968502,0.002234637
02691156/5d2f0bdbd08be6fa3105bdad0abb9e24,0.004465511,0.0011760736
02691156/e8ceb64406509714e5dcd47593c60221,0.0044538914,0.0018597074
02691156/4e66465abe540ee326ccedfb0470de8f,0.0039633894,0.00074295094
02691156/c2e047aa11190a0f3523242fdf9b75a7,0.003214751,0.0007574765
02691156/da6faddc7079ce8ab6befd5df74fffa2,0.0039880397,0.00081721164
02691156/21c7cc3e5f27540be6553f96496649c9,0.006955566,0.0020594485
02691156/e431f79ac9f0266bca677733d59db4df,0.006864639,0.0021591329
02691156/d0456644386d9149ce593c35f70d3f,0.0043110363,0.0013511572
02691156/4bfa5d948d9ca7ab7c5f0032facde6fe,0.005541752,0.0021643254
02691156/ac0234f2b9f195e3cc1281a5f11b5a5b,0.0032087015,0.0012085488
02691156/fbc7afa847c30a4c183bb3a05fac486f,0.008569708,0.002335942
02691156/4ee6a3030995dcd4bc0909d98a1ff2b4,0.0032264185,0.0006851517
02691156/1169d987dbbce76775f4ea0b85a53249,0.003347071,0.0008816684
02691156/cf17d0ce34f09f572722fc1bdd7e0e51,0.003814369,0.0011977896
02691156/6e25548ed9d2c7b597dec65c2238cb8a,0.010056958,0.002248818
02691156/a55a46c1442470aeace5721ccacba16,0.0036394408,0.0011674094
02691156/ab7001e6d0321374b378822897b79a81,0.0052873148,0.0016820014
02691156/c1b9934ddbf4f29e77fd7318510b8627,0.003754785,0.001220928
02691156/1d63eb2b1f78aa88acf77e718d93f3e1,0.0038146535,0.0017286823
02691156/4b10780b9e0f93f1d32761b337f8b72a,0.0030675577,0.0011963219
02691156/6a59f581ea7f33a5700feb5468ed9746,0.0042793993,0.00054340746
02691156/4a9f55420d17c815d37636af9c7bcc34,0.0035177842,0.0010358244
02691156/8c3419a655600e5766cf1b4a8fc3914e,0.00400959,0.0019984383
02691156/6946f7a2a5ef851215ea536736a1eb7e,0.004049653,0.0013264015
02691156/2818edd47cbd2aa1afe30fe053f7a977,0.004663502,0.00065399066
02691156/c9764fd84080da3f4fb6842b3610149,0.0044817496,0.0008943914
02691156/a85dbb5bb889881419bf80b167cee3a3,0.004397029,0.001364621
02691156/fa27e66018f82cf6e549ab640f51dca9,0.007122787,0.0012308776
02691156/39fce052e13f97a57a10aa3eec436422,0.0077560865,0.0024890972
02691156/bb9ba5deec9e2a5fca8607f540cc62ba,0.003590485,0.001373813
02691156/13370c42b8ea45cf5e8172e6d9ae84ff,0.007225007,0.0020975673
02691156/6f473d567942897b9908db9f2ff495fe,0.0075986004,0.0015982732
02691156/c9063c31d7b42fa564ed556128c71bda,0.0028299738,0.0010918165
02691156/6d119be1286c7b129a6e43b878d5b335,0.0044097006,0.0014963385
02691156/d629589ee52d48ee4d210d9468aedaf2,0.0036289694,0.0011973971
02691156/914c308ac4a9156842c20743f866e1a6,0.00522821,0.0018920876
02691156/e18b6350437cfe0d727249e8d9a90100,0.0033986121,0.0008743937
02691156/618b433a97bc23acb1f09c4591ed2db9,0.0065590106,0.0016204523
02691156/2026699e25ba56c5fd6b49391fda17,0.005309706,0.0009598419
02691156/f79fce6480d9276facf77e718d93f3e1,0.003885135,0.001041507
02691156/ec879d7360572a5db65bd29086fc2a67,0.0047681676,0.0016226664
02691156/a95734cb8f7511cb46ed10e8f7fe336e,0.0037287627,0.0010056772
02691156/ccfe789ebc77be87e71a4f02883f26bc,0.0030191832,0.0006979739
02691156/137acaae47b50659348e240586a3f6f8,0.0035181723,0.0014414854
02691156/1de58c7eec71b438bbb26c14135f164e,0.004599907,0.0019884298
02691156/c00b97813a9cbd72ec85c5551a78ef2b,0.00964045,0.0010317247
02691156/deb9d02cd1eda25270c4138179d9ed97,0.00340119,0.0010090771
02691156/25a057e935aeb4b6842007370970c479,0.006767193,0.0025108196
02691156/2c16ac865f06542381598514fe928082,0.00565078,0.0015072575
02691156/2d7aff5577ae7af0d8ff6111270336a9,0.0032118894,0.0007963352
02691156/854c2f430e7aa00f4d210d9468aedaf2,0.0038515185,0.0012295928
02691156/79d82d0db21dff48aedf20f7099e25c5,0.0049991747,0.0020227148
02691156/26830050c44b5a8f9cf081e9d8a0b57f,0.005084667,0.001547777
02691156/3112ef52e6da5d6142320ab3b0c39c62,0.0076212343,0.0015873103
02691156/72985b83dd9c31955dcafa83e2819ac7,0.006427118,0.0032056672
02691156/52712e1c07ea494419ba010ddb4974fe,0.0036249708,0.0009494756
02691156/b9ee9a1ed9296e8c598bfdaf1b614b1,0.006556172,0.0019982685
02691156/6481eb70eb9a58cfb2bb87688c5d2f58,0.0065876455,0.0026223187
02691156/3360b510b0408682bbf3143b1cb6076a,0.0030615618,0.0007619114
02691156/d18f2aeae4146464bd46d022fd7d80aa,0.0030879383,0.0013099312
02691156/2f4f38d774e0e941dcc75fd1795fa3a5,0.0032602553,0.0008340158
02691156/45a4b43dc4c77dea6818e4a1f2613507,0.003587642,0.0008677519
02691156/a2de53a5de7ea01dd01b5600c06c528d,0.0030105067,0.00071924244
02691156/b8ed32beb17c3cacafd477f714c68df9,0.0030750688,0.0009528806
02691156/29925f23c2050efa7def3dd22d9ef72,0.0049736183,0.002028506
02691156/e7fed0e0dbd871ce35ae6d8873b772f2,0.005462335,0.0019571846
02691156/133b74393a3349aa70c4138179d9ed97,0.0038000848,0.0009241979
02691156/ffccda82ecc0d0f71740529c616cd4c7,0.0038149199,0.0009203362
02691156/afc2efb530e899634d4cb1c2a5e48b7a,0.003973792,0.001710289
02691156/ad85ce4dde9fde14a13757cba42c461a,0.0038444214,0.0011067431
02691156/c47a2cb459ab849c493ab0b98cb45d3,0.0035959189,0.0010950166
02691156/62aecdd1266b27935fc197bbabcd5bd,0.0035441073,0.00095220184
02691156/ed4aaf81dc577bedac4f72bf08dc79a6,0.006153942,0.0015224232
02691156/e777a6a46ae240a7bd46d022fd7d80aa,0.0032277978,0.0007414855
02691156/3ad337dcef167024fe6302fece358e4a,0.0073436364,0.003150378
02691156/89b42bde2332e5c067c5e3041553656b,0.0038708441,0.0008410429
02691156/e2116e0b34db656dfca1f1143bb6bc17,0.003289959,0.0012241844
02691156/d696c3119cae40323ada73811bb576de,0.0036324358,0.0011259837
02691156/8f40518bd30467151e5ae32cb9e3711f,0.0054641976,0.0017163765
02691156/4e2322d4f1c0d29df96e777471c18dbe,0.009058166,0.002911537
02691156/c510e14ac20edee814a46d7ec44fc258,0.007910814,0.0029693013
02691156/d5f4e2228e3fadd2aa6a832b9db7452f,0.0065724547,0.0024938309
02691156/262795bc8a994b11ba0d990ae229b477,0.005126328,0.016950978
02691156/b1f08c51a098c43696d224195a988f09,0.0035411376,0.0008835704
02691156/48996e27f430ce286f67a5681eaf4d9f,0.0041078413,0.0020516026
02691156/2a05d684eeb9c1cfae2ca9bb680dd18b,0.0030308538,0.0008047092
02691156/9ba460913d86466f62347b4731688b0f,0.003446147,0.000999156
02691156/e413c15ded9ba57a23fc69eefd95e6d3,0.0039902404,0.0010333634
02691156/604392af2cbb7d1fe30ec10233e7931a,0.005948791,0.0017633426
02691156/ed35478403ae873943cf31d2bcc8f4,0.004397078,0.0016563782
02691156/6ca6c7920c62773073d96deff5ddb8e5,0.0041350015,0.0021537726
02691156/b6dc4ddde769573df551b6c3f174499e,0.019682985,0.004259891
02691156/5d022668941c6559b0ed23034a67f7f,0.0032946155,0.0013294333
02691156/3c6c4be95d2dad2937b25178f54477f4,0.0040450087,0.0014040639
02691156/2b99e54070c8b6d466cf1b4a8fc3914e,0.003770148,0.0011903277
04530566/176c629c93b5a1f73cf0b8b75857cc24,0.00663344,0.0014300165
04530566/8ff4c7162259b1d5cf816caaec167fbf,0.0053042793,0.0019537217
04530566/93304640e3a2a60d611cd70ef25f5235,0.011501588,0.003954933
04530566/2ceb5d34a15b73393302308333adc4be,0.008147191,0.0035029072
04530566/263eeac4bcfca21285f7a3de54751f1b,0.010041673,0.003378685
04530566/8f9e62cf323515c4ca380c8375c4cdb6,0.00908897,0.004236755
04530566/41d1856d2e24a738b4624ce09086ad45,0.0077895476,0.0028004018
04530566/5456c7546e3f3c3d9c5408f4f799fe72,0.008327836,0.004609313
04530566/283dc6c755398547657a96a9bceb8713,0.0073463502,0.0015932451
04530566/587793fcbae6a6fbf5abe4b4be4c3d4b,0.0052766595,0.001615948
04530566/48cfd8b4bc4919e6cbc6ff5546f4ec42,0.0056035784,0.0020305812
04530566/de0964254f4599e8666f23db664db86,0.0065591033,0.0022310852
04530566/19640fee71ffa82816581cd5751ca97f,0.0046389066,0.0017788158
04530566/1e8c9dd30d54392856d301bf1319ad4,0.0040705022,0.0015628196
04530566/76dab7acad83682765aae3dfe86a49ae,0.009014064,0.0038851888
04530566/2362039302d80f99f2c9de96bdb467eb,0.00747648,0.0035298138
04530566/2d702653fd65092cd3ac8c766eb7aca3,0.008105462,0.0034718947
04530566/83122dd93e3f42c08099d0cb75c1d1e1,0.005923029,0.0013421332
04530566/28db3989d5ef36e9c3691cf0253958f4,0.007643813,0.0020493974
04530566/cfb1882ac34b81d8a357368f9af15b34,0.0077699795,0.0036400931
04530566/767cd95abc076d3af9d742d7f0246fb0,0.004592064,0.0016189865
04530566/8676b1989d68f3e970c565b5a7d76650,0.0065897917,0.0016679371
04530566/67b312f1ecd5e4a9810b5070d24f8934,0.005715913,0.0020294818
